0,9.0382408274
1,9.0382408274
2,9.0382408274
3,9.0382408274
4,8.1713367244
5,7.11402617822
6,7.11402617822
7,0.186643750366
8,0.13903592165
9,0.130439933398
10,0.119870352329
11,0.110134351426
12,0.100750455923
13,0.0918636534504
14,0.0834576109868
15,0.0755634492131
16,0.068187645235
17,0.0613420867784
18,0.055028507163
19,0.0492474850596
20,0.0439921521018
21,0.0392531567883
22,0.0350145035705
23,0.0312581124422
24,0.0279594681399
25,0.0250938491707
26,0.0226291421639
27,0.0205378554806
28,0.0187794495919
29,0.0173331825374
30,0.0161375859182
31,0.0152175151188
32,0.0144029752563
33,0.0140096950815
34,0.013089016404
35,0.014446166636
36,0.014446166636
37,0.0119437105542
38,0.0149113129433
39,0.0149113129433
40,0.0125682759812
41,0.0128889066625
42,0.0127519133506
43,0.0127460119241
44,0.0127000318305
45,0.012674812743
46,0.0126440358037
47,0.0126211300496
48,0.0125980111985
49,0.0125800448128
50,0.0125628531633
51,0.0125499536375
52,0.0125375516993
53,0.0125292843033
54,0.0125202830711
55,0.0125162929187
56,0.0125083947726
57,0.0125097312645
58,0.0124971820364
59,0.0125123783904
60,0.012471702117
61,0.0125540362381
62,0.0123479921613
63,0.0128956215606
64,0.0128956215606
65,0.0121529090057
66,0.0128539526116
67,0.0121108103046
68,0.0121108103046
69,0.0125159717367
70,0.0124647973022
71,0.0124706184092
72,0.0124660407484
73,0.0124637230051
74,0.0124603920816
75,0.0124570938032
76,0.0124533790231
77,0.0124494313893
78,0.0124451124926
79,0.0124404734076
80,0.0124354343
81,0.0124300159928
82,0.0124241498188
83,0.0124178542652
84,0.0124110520804
85,0.0124037816301
86,0.0123959280359
87,0.0123876006679
88,0.0123785541538
89,0.0123691593425
90,0.0123586340358
91,0.0123485424925
92,0.0123353087016
93,0.0123275116531
94,0.0123028546273
95,0.0123234025276
96,0.0122053520032
97,0.0125460162889
98,0.0125460162889
99,0.0119427756946
